1.8	Ciocniri între protestatarii din Ankara și poliție	Ciocniri între protestatarii din Peru și poliție
2.2	49 de morți, 148 de răniți în atacurile violente din Irak	15 morți, 90 de răniți în atacurile recente din Irak
0.4	Portorican arestat pentru producerea de pornografie infantilă	Guru indian arestat sub suspiciunea de viol
2.0	Ucraina semnează pactul comercial cu UE în timp ce Rusia finalizează anexarea Crimeei	Curtea Supremă a Ucrainei respinge independența Crimeei ca fiind „neconstituțională”
1.0	Assad avertizează Turcia cu privire la „prețul scump” pentru sprijinirea rebelilor sirieni	Cabinetul e în război din cauza înarmării rebelilor sirieni
1.8	Acțiunile din India închid în scădere	Acțiunile din Hong Kong închid cu creștere de 2.33%
2.8	19 morți, 42 răniți în atacurile violente din Irak	43 morți, 86 de răniți în atacurile din Irak
3.8	Indian acuzat de viol așteaptă verdictul	Indian acuzat de viol găsit vinovat
3.6	În urma discuțiilor s-a ajuns la un acord nuclear cu Iranul	Acordul nuclear cu Iranul a fost încheiat după o dispută de zeci de ani
0.0	Purtător de cuvânt al armatei egiptene denunță incitarea împotriva armatei	Anunțul Ministerului Muncii urmează să fie făcut public luni
5.0	Snowden nu vede „nicio șansă” pentru un proces echitabil în SUA	Snowden nu vede „nicio șansă” de a avea parte de un proces echitabil din SUA
2.2	Titluri importante în principalele ziare din Iran din 30 decembrie	Titluri importante în principalele ziare din Iran din 6 iulie
0.2	Zeci de răniți într-un accident feroviar din Connecticut	Ministru indian decedat într-o coliziune frontală
5.0	Regina vizitează noul prinț al Marii Britanii	Regina îl întâlnește pe noul bebeluș regal al Marii Britanii
1.0	Ucraina: trei oameni uciși în protestele parlamentare	Președintele Ucrainei solicită discuții pentru a pune capăt protestelor
4.4	Operatorul unui carusel a fost acuzat în accidentul de la târgul din N.C.	Operatorul unui carusel de la Târgul Statal N.C. a fost arestat după un accident
3.6	Stenograma relevă confuzie cu privire la evacuarea feribotului sud-coreean	Stenograma relevă confuzie cu privire la evacuarea feribotului
0.2	Pompierii americani căzuți la datorie aduși acasă	Bursa de pe Wall Street închide în scădere ușoară
4.8	Regimul sirian este de acord să participe la conferința de pace	Rusia: Siria este de acrod să participe la conferință
3.4	Marea Britanie votează împotriva intervenției militare	Marea Britanie respinge intervenția militară în Siria
4.4	Noua Zeelandă va legaliza căsătoria între persoane de același sex	Noua Zeelandă va legaliza căsătoria între persoanele de același sex
3.0	Acțiunile de pe bursa din Singapore închid cu creștere de 0.37%	Acțiunile de pe bursa din Singapore închid cu o creștere de 0.41%
1.8	Președintele Venezuelei va vizita China	Președintele Senegalului va vizita China
3.6	Protestatarii din Cairo sfidează amenințarea cu represiunea	În taberele din Cairo, protestatarii rămân pe poziții și continuă să supraviețuiască
3.0	Căutarea avionului dispărut se îndreaptă spre insulele vietnameze	Un avion dispărut al companiei Malaysia Airlines „s-a prăbușit în largul Vietnamului”
1.0	Un oficial al companiei Malaysia Airlines informează rudele pasagerilor dispăruți despre progresele căutării	Compania Malaysia Airlines anchetează copilotul în cazul avionului dispărut
2.2	Starurile i-au adus un omagiu lui Cory Monteith	Starurile i-au adus un omagiu lui James Garner
5.0	Un angajat al aeroportului din Los Angeles acuzat de amenințări în ziua comemorării atentatului din 9/11	Un angajat al aeroportului din Los Angeles acuzat de amenințări în ziua comemorării atentatului din 9/11
2.2	Recomandările de lectură The Note pentru vineri, 24 mai 2013	Recomandările de lectură The Note pentru vineri, 24 mai 2013
4.8	Hat trick-ul lui Cristiano Ronaldo a trimis Portugalia în finalele Campionatului Mondial de Fotbal din 2014	Hat trick-ul lui Ronaldo a trimis Portugalia în Campionatul Mondial de Fotbal
3.0	Prințul Philip al Marii Britanii e pregătit pentru o operație „exploratorie”	Prințul Philip al Marii Britanii internat în spital
3.6	Japonia începe dezbaterile cu privire la impozitul pe vânzări, fostul delegat bancar solicită o creștere treptată	Japonia începe dezbaterile cu privire la propunerile de majorare a impozitelor
1.0	Trei atacuri cu bombă ucid șase soldați și un civil	Atacul cu bombă de la o școală din sudul Thailandei a ucis două persoane
3.8	Pelerini italieni au murit într-un accident de autobuz	Pasageri morți în urma accidentului unui autobuz
5.0	Un nou cutremur puternic a lovit regiunea pakistaneză devastată	Un nou cutremur puternic a lovit regiunea pakistaneză devastată
4.6	Opoziția siriană îi oferă lui Assad un armistițiu în Homs pe durata Ramadanului	Opoziția siriană oferă un armistițiu forțelor lui Assad pe durata Ramadanului
2.2	Cel puțin 20 de morți în urma atacurilor din Somalia	Cel puțin 60 de morți în urma unui atac dintr-o închisoare din Irak
4.6	Atacatorii de la mallul Westgate din Nairobi au petrecut patru luni făcând planuri	Atacatorii de la mallul Westgate din Nairobi au petrecut patru luni făcând planuri, spune un oficial
4.8	Consiliul de Securitate al ONU solicită încetarea focului în Gaza din motive umanitare	Consiliul de Securitate al ONU solicită încetarea necondiționată a focului în Gaza din motive umanitare
2.0	CENC: Cutremur cu magnitudinea de 6.3 pe scara Richter lovește Honshu, Japonia	CENC: Cutremur cu magnitudinea de 6.7 pe scara Richter zguduie Taiwanul
2.2	Acțiunile chineze închid marți în creștere	Acțiunile chineze închid miercuri în scădere
2.4	O mașină capcană ucide 58 de oameni în capitala Irakului	Mașini capcană ucid 13 civili în capitala Irakului
2.6	Protestatarii ucraineni ies din nou în stradă pentru un miting anti-guvern	Protestatarii ucraineni dărâmă statuia lui Lenin din Kiev
2.2	Bilanțul morților în urma exploziei unui tren de marfă din Canada a ajuns la trei și se așteaptă să crească	Guvernul canadian „monitorizează” situația exploziei trenului
2.4	Nigel Farage solicită guvernului să lase refugiații sirieni în Marea Britanie	„Niciun plan” pentru relocarea refugiaților sirieni în Marea Britanie
0.2	Politicianul israelian Peres solicită revenirea la discuțiile de pace	Gonsalves menține presiunea asupra Republicii Dominicane
1.8	Yuanul chinezesc s-a apreciat marți la 6.1184 față de dolarul american	Yuanul chinezesc s-a depreciat la 6.1510 față de dolarul american
1.6	Radio: Israelul va intensifica procesul de eliberare a prizonierilor palestinieni	SUA: Israelul va întârzia eliberarea prizonierilor palestinieni
2.4	Susținătorii lui Morsi resping planul	Susținătorii lui Morsi mărșăluiesc în Egipt
0.2	Surse - Instanța din Egipt condamnă la moarte 10 susținători ai Frăției	Premierul turc le spune susținătorilor să se pregătească pentru mitinguri
1.4	Obama critică uciderea a 3 tineri israelieni	Trupurile neînsuflețite ale tinerilor israelieni dispăruți au fost găsite în Cisiordania
0.0	Un grup de bărbați a încercat să decapiteze un soldat pe o stradă din Londra, instanța face audieri	Australia a spionat președintele Indoneziei: rapoarte
3.4	Protestatarii ucrainieni reconstruiesc baricadele	Putin vorbește despre Ucraina, protestatarii reconstruiesc baricadele
2.4	Mel Smith moare la 60 de ani și Marea Britanie deplânge un favorit al comediei	Griff Rhys Jones: Mel Smith a fost „o forță vitală”
1.6	Trei morți și 63 de răniți după prăbușirea unor clădiri din New York	Doi morți și 9 răniți în urma unei clădiri ce s-a prăbușit în Franța
1.6	Acțiunile chineze închid marți în creștere	Acțiunile chineze închid joi în scădere
3.0	India Ink: Fotografia zilei: 2 iulie	India Ink: Fotografia zilei: 4 martie
3.6	Musulmanii asiatici sărbătoresc Eid, în timp ce 14 oameni au fost uciși în Afganistan	Musulmanii asiatici sărbătoresc Eid în timp ce 52 de oameni au murit în Pakistan și Afganistan
0.4	Minele de cărbune din Rusia caută noi piețe de desfacere în China	Ministrul de externe al Rusiei se va întâlni cu șeful ONU
1.4	Protestatarii pro-ruși ai Ucrainei cer o autonomie mai mare	Protestatarii sudanezi cer demiterea regimului
3.2	Armata irakiană luptă pentru a recupera Tikritul	Armata irakiană revendică victoria în Tikrit
1.2	Iranul critică presupusul atac aerian israelian asupra Siriei	Democrații se confruntă cu o scindare în legătură cu un potențial atac asupra Siriei
2.6	Israelul este de acord să prelungească armistițiul din Gaza cu patru ore	Se pare că Israelul și Hamas sunt de acord cu armistițiul de 12 ore
3.2	Incendiu la o stație de autobuz din Coreea de Sud ucide 5 oameni	Incendiu la o stație de autobuz din Coreea de Sud ucide 7 oameni
3.4	Patru civili, trei soldați NATO uciși în Afganistan	Trei soldați NATO uciși în Afganistan
1.6	Protestatarii inundă străzile pentru a revendica revoluția	Egipt: Protestatarii au luat cu asalt sediul Frăției Musulmane
2.8	Acțiunile din Tokyo deschid în scădere cu 0.24%	Acțiunile din Tokyo deschid în creștere cu 0.52%
4.6	Australia înapoiază solicitanții de azil politic Sri Lankăi printr-un transfer maritim	Australia: Australia restituie solicitanții de azil politic Sri Lankăi
0.2	Victimele exploziei de la Shankill vor fi comemorate	Trupul victimei crocodilului a fost recuperat
1.4	118 persoane ucise în exploziile gemene din Nigeria	Zece morți în noua explozie din Rusia
4.4	Starul din Glee, Cory Monteith, găsit mort în camera de hotel din Canada	Starul din Glee, Cory Monteith, găsit mort
0.4	Bilanțul morților în urma taifunului Yolanda urcă la 3,621	Crucea Roșie din Kenya spune că numărul morților crește la 68
1.8	Acțiunile bursei din Tokyo închid cu o creștere de 0.13%	Acțiunile bursei din Tokyo închid cu o scădere de 0.75%
3.6	Iranul spune că este pregătit pentru o nouă rundă de discuții pe teme nucleare	Politicianul iranian Khamenei reafirmă sprijinul pentru dezbaterile privind domeniul nuclear
4.4	Ciocnirile dintre poliție și protestatari continuă în Turcia	Poliția turcă luptă împotriva protestatarilor, eliberând piața
1.2	Celor care li s-au refuzat cardurile de sănătate sunt îndemnați să contacteze HSE	Șeful HSE apără planul cardurilor de sănătate
0.0	Cea mai mare clădire din lume a fost deschisă în vestul Chinei	Partidul de centru-stânga al Italiei se fragmentează în urma votului de la alegerile prezidențiale
1.2	Israelian ușor rănit de pietre în Cisiordania	Trupele israeliene ucid un palestinian în raidul din Cisiordania
3.2	Numărul morților din protestele din Egipt crește la 49	Numărul morților în violențele din Egipt crește la 638
3.0	Opoziția siriană este de acord cu negocierile de pace	Opoziția din Siria e presată să participe la discuții
0.0	Statisticile sărăciei pun la îndoială afirmațiile lui Modi legate de dezvoltare	GM va începe să accepte cererile de compensare pentru rechemare de la 1 august
0.0	Rebelii pro-Rusia vor organiza alegeri în Ucraina	Rebelii sirieni : Am ucis oameni din Hezbollah în Liban
2.6	Georgienii votează noul președinte	Aliatul premierului miliardar al Georgiei va fi președinte - exit poll
4.2	Boala respiratorie MERS găsită în SUA, confirmă oficialii	Primul caz de MERS, o boală respiratorie asemănătoare SARS, raportat în America de Nord
4.8	UE declară organizația militară Hezbollah ca fiind o grupare teroristă	UE pune organizația militară a Hezbollah pe lista teroriștilor
1.8	Germania salută acordul nuclear al Iranului	Siria salută acordul nuclear al Iranului
2.2	Ce spun ziarele, 25 iunie, 2013	Ce spun ziarele, 19 august, 2013
4.8	Oameni înarmați ucid nouă străini în Pakistan	Oameni înarmați ucid nouă turiști în Pakistan
1.8	2 comercianți indieni blocați în China au fost trimiși înapoi acasă	46 de asistente medicale indiene blocate în Irak se întorc acasă
3.6	Guvernatorul Californiei declară stare de urgență din cauza secetei	Guvernatorul Californiei declară stare de urgență din cauza secetei, în timp ce incendiile de pădure continuă
0.4	Discuțiile de pace cu palestinienii ar dura luni: un oficial al Israelului	O fetiță palestiniană de 3 ani ucisă în raidul israelian
0.6	17:02 23 de oameni uciși în atentatele cu mașini din Irak	11 copii uciși în atentatele din Siria
1.2	Doi morți și mai mulți oameni captivi într-o clădire ce s-a prăbușit recent în Mumbai	Doi oameni captivi într-o clădire ce s-a prăbușit în SUA
0.0	Atacurile aeriene ucid zeci de oameni în nordul Siriei	Ucraina nu va ceda niciun milimetru în cazul Crimeei
1.4	Turist chinez răpit din Malaezia	China înapoiază 10 copii răpiți din Vietnam
2.2	Inspectorii ONU salută progresul asupra armelor chimice din Siria	SUA nu a concluzionat că Siria a folosit arme chimice - Casa Albă
0.0	Două arestări efectuate după protestul împotriva lui Nigel Farage	Kerry promite că s-au făcut progrese după cea mai recentă călătorie din Orientul Mijlociu
2.4	Oameni înarmați ucid 15 soldați libieni	Oameni înarmați ucid 3 soldați libieni lângă Siria
4.4	Imaginile arată că operațiunea Costa Concordia a fost finalizată	Cronologia operațiunii Costa Concordia
5.0	Dezbaterile din Iran privind domeniul nuclear intră în a treia zi	Dezbaterile cruciale din Iran privind domeniul nulear intră în a treia zi
5.0	Protestatarii se adună în Brazilia, în ciuda concesiilor	Protestele mătură Brazilia în ciuda concesiei
4.6	Premierul australian Kevin Rudd convoacă alegerile pe 7 septembrie	Premierul australian Rudd convoacă alegeri pe 7 septembrie
3.0	Se preconizează că dezbaterile privind domeniul nuclear din Iran vor continua săptămâna aceasta	Marea Britanie: dezbaterile privin domeniul nuclear din Iran ating un punct critic
2.2	Bangkokul, tensionat în ajunul alegerilor thailandeze	Bangladesh: Represiunea escaladează înainte de alegeri
0.0	China „va proteja interesele” afacerilor străine	Obama în confruntare „directă” cu Putin în legătură cu Ucraina
5.0	D.C. votează pentru dezincriminarea marijuanei	DC votează pentru dezincriminarea marijuanei
0.0	Numeroși morți în urma scufundării unei nave lângă Australia	Mandela își petrece a treia zi în spital
2.6	Președintele Coreei de Nord, Kim, salută execuția unui unchi puternic	Intriga nord-coreeană: Execuția puterii
4.2	Margaret Thatcher moare după un accident vascular cerebral	Margaret Thatcher moare la 87 de ani
2.4	Președintele chinez sosește în Olanda pentru o vizită de stat, summitul nuclear	Președintele chinez ajunge în Venezuela pentru o vizită de stat
2.4	Israel sancționează palestinienii într-o nouă lovitură adusă negocierilor de pace	Israelul va elibera prizonierii palestinieni ca parte a acordului de relansare a negocierilor de pace
4.8	Cameraman Sky News din Marea Britanie a fost ucis în Egipt	Cameraman Sky News ucis în Egipt
4.4	Volumul acțiunilor crește în tranzacțiile de dimineață	Volumul acțiunilor crește ușor în tranzacțiile de dimineață
1.4	Expert audio de la FBI depune mărturie în procesul Zimmerman	Începe selecția juriului în procesul lui Zimmerman
4.4	Dezbaterile din Iran privind domeniul nuclear vor fi extinse până în noiembrie	Dezbaterile din Iran privind domeniul nuclear vor fi extinse până în 24 noiembrie
1.2	Suspectul atentatului cu bombă de la Maratonul din Boston va apărea în fața instanței	Suspectul atentatului cu bombă de la Maratonul din Boston înmormântat
3.2	Bilanțul morților în urma prăbușirii unei clădiri din India ajunge la 42	Bilanțul morților în urma prăbușirii unei clădiri din India ajunge la 25
0.4	Obama anunță crearea de centre de producție gemene	Acțiunile SUA în scădere după publicarea datelor referitoare la producție
4.8	Cinci persoane acuzate de terorism	Cinci persoane acuzate de terorism
0.8	Președintele Obama dezvăluie planurile de retragere a trupelor din Afganistan până în 2016	Încetarea activității guvernului SUA: Obama le spune republicanilor să renunțe la amenințarea economiei SUA dacă vor dezbateri
2.6	SUA, NATO se îndoiesc că Rusia s-a retras de la granița Ucrainei	Niciun semn în legătură cu retragerea Rusiei de la granița Ucrainei, spune un oficial
3.4	Actualizare FTSE Bursa Malaysia: ora 11.30 am	Actualizare FTSE Bursa Malaysia: ora 3.00 pm
2.8	Căutarea elicopterului prăbușit în Glasgow se încheie	Prăbușirea elicopterului în Glasgow: femeia pilot este victimă
3.2	Citate în știri	Citatele zilei
1.8	Philip părăsește spitalul după 11 zile	Mandela părăsește spitalul după 10 zile
4.6	Fragmentul de os „ar putea aparține regelui Alfred”	Rămășițele din Winchester ar putea aparține regelui Alfred cel Mare
3.8	Israelul eliberează al doilea grup de prizonieri palestinieni	Israelul eliberează 26 de prizonieri palestinieni
3.8	Doi parașutiști au murit în SUA după ce s-au ciocnit în timpul săriturilor	Doi parașutiști au murit în Arizona după ce s-au ciocnit în timpul săriturilor
3.8	Jetpack-urile „Iron Man” stârnesc îngrijorări în Hawaii	Jetpack-urile „Iron Man” stârnesc îngrijorări
4.6	Israelul eliberează prizonieri palestinieni	Israelul eliberează 26 de prizonieri palestinieni
2.6	Franța spune că nu va „ocoli responsabilitățile” în Siria	Franța îndeamnă UE să fie unită în ceea ce privește Siria
3.4	Suspectul atentatului cu bombă din Boston identificat de camerele de supraveghere, nicio arestare	Suspectul atentatului cu bombă din Boston se afla sub supravegherea FBI-ului, spune mama acestuia
3.2	Furia Chinei față de Coreea de Nord depășește îngrijorarea față de SUA	Furia Chinei față de Coreea de Nord depășește îngrijorarea cu privire la avioanele invizibile americane
2.2	Yuanul chinezesc s-a apreciat la un nou maxim față de dolarului american	Yuanul chinezesc s-a depreciat la 6.1705 față de dolarul american
3.2	Bărbat reținut după ce a împușcat un tânăr în Belfast	Bărbat de 40 de ani arestat după ce a tras cu arma
1.2	Poliția oprește alegerile prezidențiale din Maldive	Keita câștigă alegerile prezidențiale din Mali
3.6	Armata indiană a ucis 3 militanți în Kashmir, oraș controlat de indieni	Armata indiană a ucis un comandant militant în Kashmir, oraș controlat de indieni
1.2	Mașină capcană ucide 20 de oameni în nord-vestul Siriei	Mașină capcană ucide 40 de oameni în nord-vestul Pakistanului
0.4	Iranul face schimb de petrol cu ​​vecinii din est	Iranul solicită imediata eliberare a diplomatului
0.0	Președintele Turciei face apel la calm	Statul texas aprobă temporar legea avortului
2.8	Coreea de Nord a efectuat un test balistic, lansând 30 de rachete în mare	Coreea de Nord „trage 100 de obuze” în mare
2.2	Un bărbat din comitatul Donegal a murit după ce i-a luat foc casa	O femeie din comitatul Cork a murit după ce i-a luat foc casa
0.6	Explozia unei butelii de gaz din Doha a ucis 12 oameni și a rănit zeci de persoane	Racheta din Siria ucide 26 de oameni, inclusiv 8 copii
0.2	Secțiile de votare se deschid în cadrul alegerilor prezidențiale din Ucraina	Încep nominalizările pentru e.TV premiile pentru cele mai influente persoane din Ghana
2.6	India Ink: Fotografia zilei: 21 aprilie	India Ink: Fotografia zilei: 2 mai
5.0	Doi jurnaliști francezi uciși în Mali	Franța confirmă că doi jurnaliști francezi au fost uciși în Mali
3.2	Oamenii înarmați ucid 9 turiști în Pakistan	Oameni înarmați atacă un hotel dintr-o zonă izolată a Pakistanului
4.6	Israel și Hamas vor respecta scurtul armistițiu din Gaza	Israel și Hamas „acceptă un armistițiu temporar”
0.4	Regiunea tensionată Xinjiang din China, lovită de mai multe violențe	Populația din mediul online al Chinei crește la 618 milioane
3.8	Încăierări în China între rudele victimelor și poliție după ce un incendiu a ucis 120 de persoane	Familiile furioase solicită răspunsuri după ce un incendiu la o fabrică din China a ucis 119 oameni
2.4	Iranul respinge cererea privind bombele cu clor	Iranul respinge cererea MKO privind situl nuclear
3.8	Soția unui ministru indian a suferit o „moarte misterioasă” după apariția unor zvonuri despre o aventură?	Moartea „nefirească” a soției ministrului
0.2	3 morți și 1 rănit într-un schimb de focuri de la un motel de pe malul oceanului din Carolina de Sud	4 morți și 30 de răniți într-un accident feroviar de lângă Moscova
1.0	Înmormântarea suspectului atentatului cu bombă din Boston pare legală	„Gata să plec acasă”:Ultima victimă a atentatului cu bombă din Boston părăsește spitalul
1.2	5 morți în urma prăbușirii unui drum din sudul Chinei	02:41 156 de morți într-un cutremur din China
0.0	Președintele Africii de Sud: Mandela se simte mai bine	Președintele Afganistanului amână semnarea acordului cu SUA
0.6	Actualizări despre știrile internaționale, ce trebuie să știți	Cota de impozitare a muncii de 50p: ce trebuie să știți
1.2	Războiul civil din Siria în fotografii	Negocierile de pace legate de războiul civil din Siria sunt în pericol din cauza invitării Iranului
1.0	Abdullah își mărește avansul în alegerile prezidențiale afgane	Explozii auzite lângă palatul prezidențial afgan
4.2	Imran învinuiește rivalul pentru uciderea colegului	Prim-ministrul pakistanez Imran își învinovățește rivalul pentru uciderea unui membru al partidului
2.8	Bangladesh onorează victimele de la fabrică	Comercianții susțin pactul de siguranță al fabricilor din Bangladesh
3.0	Bărbatul care și-a dat foc în National Mall a murit	Un bărbat care și-a dat foc în National Mall a fost dus la spital
5.0	Japonia își apără vânătoarea de delfini după ce a fost criticată de SUA	Japonia își apără vânătoarea de delfini după criticile primite de la SUA
1.4	O bombă a explodat la un centru comercial din Nigeria, 12 morți	Bombă explodează înainte de mitingul opoziției indiene omorând 4 oameni
3.4	Bilanțul morților taifunului din Filipine ajunge la 4.460: ONU	Bilanțul morților taifunului din Filipine trece de 5,000
0.6	Poliția trage cu gaze lacrimogene în protestatarii venezueleni	Moștenitorul lui Chavez, Maduro, câștigă președinția Venezuelei
1.8	Valul de atacuri ucide cel puțin 95 de persoane în Irak	Atentat sinucigaș ucide cel puțin 12 oameni în nordul Irakului
3.4	Consilier politic de top din China se întâlnește cu prim-ministrul grec	Consilierul politic de top din China se întâlnește cu președintele Yemenului
4.0	Diplomat palestinian rănit într-o explozie din Praga	Diplomat palestinian rănit într-o explozie dintr-un apartament
5.0	Liderul Ucrainei promite dezbateri în legătură cu criza	Liderul Ucrainei promite dezbateri în legătură cu criza
3.0	7 morți în atacurile din Irak	16 morți într-o serie de atacuri în Irak
1.2	Prezența armatei americane în Asia de Est	NATO crește prezența militară pe fondul amenințării rusești
5.0	SUA consideră că guvernul sirian a folosit arme chimice	SUA suspectează că Siria a folosit arme chimice
4.0	Puterile mondiale și Iranul vor relua dezbaterile privind domeniul nuclear pe 30 decembrie	Experți în domeniul nuclear din Iran și puterile mondiale vor continua dezbaterile săptămâna viitoare
1.4	Frăția Musulmană din Egipt refuză să cedeze	Instanța din Egipt l-a condamnat pe liderul Frăției Musulmane la închisoare pe viață
2.2	Cel puțin 6 morți în Canada în urma unui accident dintre un autobuz și un tren	Cel puțin 6 morți în accidentul feroviar din Paris
1.8	Președintele chinez se întâlnește cu premierul grec, cerând un parteneriat mai puternic	Președintele chinez se întâlnește cu vicepreședintele indian
5.0	AstraZeneca plătește 4.1 miliarde de dolari pentru a cumpăra partea Bristol-Myers Squibb din alianța în privința diabetului	AstraZeneca va cumpăra partea Bristol din cadrul asocierii pentru diabet, pentru 4.1 miliarde de dolari
0.0	Fugar italian arestat în Republica Dominicană	Un spărgător de gheață australian ajunge în Antarctica de Est pentru o nouă tentativă de salvare
1.4	India și SUA vor discuta despre China săptămâna viitoare	Egiptul va purta mai multe discuții cu FMI despre împrumut săptămâna viitoare
4.8	Israelul declanșează o ofensivă terestră în Gaza	Israelul lansează o ofensivă terestră în Gaza
3.8	Ehud Olmert, fost prim-ministru israelian, condamnat la șase ani de închisoare pentru corupție	Ehud Olmert a fost condamnat la șase ani de închisoare în Israel
3.8	Brahimi își cere scuze Siriei pentru lipsa progresului în ceea ce privește instaurarea păcii	Mediatorul își cere scuze sirienilor pentru lipsa progresului în ceea ce privește pacea
0.4	Protestatarii egipteni emit un ultimatum pentru demisia lui Morsi	Protestatarii din Ucraina se luptă cu poliția în noi ciocniri
0.0	5 lucruri de știut despre Jocurile Olimpice de la Soci	7 lucruri de știut despre etanol
2.6	Acțiunile de pe bursa din China deschid miercuri în scădere	Acțiunile de pe bursa din China închid luni în scădere
3.4	SUA întârzie testul balistic pe măsură ce tensiunile cresc	William Hague: Decizia SUA de a opri testul balistic a fost înțeleaptă
5.0	Un incendiu în Beijing ucide 10 oameni	Un incendiu în Beijing ucide 10 oameni
3.8	India și China semnează un pact pentru graniță; alte 8 acorduri	India și China semnează un acord pentru râurile transfrontaliere
5.0	Venezuela exilează trei diplomați americani	Venezuela exilează 3 diplomați americani
5.0	Un nor uriaș de smog într-un oraș din nordul Chinei, zboruri anulate	Un nor uriaș de smog într-un oraș din nordul Chinei, zboruri anulate
1.4	Rusia susține că a dejucat un posibil atentat terorist	Rusia spune că „obiecte” balistice au fost trase în Marea Mediterană
0.4	3 turiști chinezi uciși în Pakistan	Șapte răpitori au fost uciși în sudul Nigeriei
0.0	Cupa Mondială de Rugby Sevens, la îndemâna Kenyei	Conflict al stilurilor la deschiderea procesului privind decesul unui tânăr
2.6	Oameni înarmați ucid 10 turiști străini în nordul Pakistanului	Militanți islamiști au ucis 9 turiști străini și un pakistanez
3.4	Austriac descoperit depozitând 56 de cranii furate într-un muzeu privat	Cranii furate găsite într-un muzeu privat
5.0	Egiptul lansează o ofensivă împotriva militanților din Sinai	Egiptul lansează o ofensivă împotriva insurgenților din Sinai
4.0	Valul record de căldură din sud-vest devine fatal	Cel puțin un mort și 40 de persoane internate din cauza valului de căldură din sud-vest
4.6	Curte americană: Detroit este eligibil pentru protecția împotriva falimentului	Detroit este eligibil pentru protecția împotriva falimentului
4.2	Autoarea britanică câștigătoare a premiului Nobel, Doris Lessing, a murit	Autoarea câștigătoare a premiului Nobel, Doris Lessing, a murit
4.8	Guvernul israelian autorizează noi așezări înainte de dezbateri	Israelul aprobă noi zone de locuit înainte de dezbaterile despre pace
1.6	Liderul talibanilor pakistanezi a fost ucis într-un atac american cu drone	Înmormântarea liderului talibanilor pakistanezi „pregătită să aibă loc”
3.6	Putin semnează tratatul de anexare a Crimeei	09:32 Putin semnează anexarea Crimeei
1.8	Administrația Federală a Aviației din SUA continuă să interzică zborurile americane către Tel Aviv	Administrația Federală a Aviației din SUA ridică interdicția zborurilor americane către Tel Aviv
3.2	Delegatul chinez respinge acuzațiile vietnameze și filipineze asupra Mării Chinei de Sud	Politicianul Xi din China spune că Vietnamul dorește pace în Marea Chinei de Sud
2.8	Încă patru persoane arestate în cadrul celui mai mare sindicat ilegal de importuri de tutun din Australia	Poliția are în vizor sindicatul ilegal care se ocupa cu importul de tutun
0.4	Obama acționează pentru a întregi comitetul Rezervei Federale, îl numește pe Fischer vicepreședinte	Obama își exprimă dorința de a discuta cu Partidul Republican în legătură cu bugetul
1.6	Președintele Iranului critică utilizarea armelor chimice în Siria	Cercetarările arată posibilă utilizare a armelor chimice în Siria
0.4	O societate care se destramă la margini	Vechile aliniamente TV se distrug la margini
5.0	Națiunile Unite invită Iranul la Conferința de Pace din Siria	Națiunile Unite: Iranul invitat să participe la Conferința de Pace din Siria
0.0	Numărul morților din accidentul de autobuz din Italia se află în creștere	Starbucks le oferă angajaților șansa la studii superioare
4.2	Arbitrul de fotbal lovit de un jucător a murit	Poliția: Arbitrul de fotbal din Utah lovit cu pumnul de un jucător a murit
0.4	Angela Merkel se îndreaptă spre o victorie la limită la alegerile din Germania	Noul președinte al Malawi a depus jurământul după alegeri contestate
1.2	Israelul închide 37 de palestinieni în timp ce operațiunea de arestare continuă	Israelul critică poziția palestiniană față de localnici
1.2	Rebelii ucid 21 de civili în satul alauit din Siria	Bombă ucide 18 civili în Afganistan
5.0	Oameni din lumea întreagă trimit ajutor de urgență către greu încercatul Filipine	Taifunul Haiyan: Oameni din lumea întreagă trimit ajutoare către greu încercatul Filipine
1.2	Palestinianul în greva foamei ajunge la un acord cu Israelul	Activist palestinian reținut în urma unui raid israelian
4.8	Assad spune că Siria va respecta rezoluția ONU privind armele	Președintele Siriei, Assad, jură că va respecta rezoluția ONU
4.6	Președintele sud-coreean își exprimă scuzele privind reacția în cazul feribotului	Președintele Coreei de Sud „își cere scuze” pentru catastrofa feribotului
0.0	Creșterea prețului alimentelor produce îngrijorări în Iran	Americanul Chris Horner câștigă Turul Spaniei
2.0	Obama a luat o decizie de ultimă oră cu privire la decizia în legătură cu Siria	Obama analizează limitarea acțiunilor militare în Siria
4.0	Un șofer intră cu spatele mașinii într-un cărucior cu un copil, apoi părăsește zona	Un șofer lovește cu spatele mașinii o mamă și un copil în cărucior, apoi părăsește zona
5.0	Prințesa Spaniei depune mărturie în procesul istoric de fraudă	Prințesa Spaniei depune mărturie în procesul istoric de fraudă
5.0	Senatul confirmă persoana numită de Obama la o curte de apel cheie	Senatul aprobă persoana numită de Obama la o curte de apel cheie
5.0	Șeful ONU pentru drepturile omului presează Egiptul cu privire la detenția lui Morsi	Șeful ONU pentru drepturile omului presează Egiptul cu privire la detenția lui Morsi
5.0	Senatul din SUA a confirmat-o pe Janet Yellen în funcția de șef al Rezervei Federale SUA	Senatul din SUA a confirmat-o pe Janet Yellen ca viitor șef al Rezervei Federale SUA
5.0	Grupurile rebelilor sirieni se luptă între ele în nord	Grupurile rebelilor sirieni se luptă între ele în nord
